baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ergosterol_001_013_UMI_4	123.324645504374	-0.0032162129709079	0.00542839103822612	-0.592479972105858	0.553529228220649	0.812402232692235
ergosterol_001_013_UMI_6	189.060334770538	-0.00177899810148575	0.00471485585115764	-0.377317601565475	0.705937593085522	0.888411008908103
ergosterol_001_013_UMI_13	144.284411614523	-0.00168940043567063	0.00481704945306516	-0.350712703311701	0.725803894323268	0.897840246091062
ergosterol_001_013_UMI_14	126.939048430724	-0.0161010132380417	0.00521447205778217	-3.08775520505711	0.00201674523715054	0.0454576279043577
ergosterol_001_014_UMI_1	196.246691484271	-0.00171043688042002	0.00430807125575711	-0.397030777551386	0.691344764722176	0.881368894344006
ergosterol_001_014_UMI_2	123.884150480759	0.00364530427123325	0.0054810437749719	0.665074832621994	0.50600263091678	0.78493777886138
ergosterol_001_014_UMI_4	259.974280697714	0.000131301649517682	0.00363102055746396	0.0361610867908134	0.971153913924748	0.991716513146353
ergosterol_001_014_UMI_6	223.574115994837	-0.00525549221573116	0.00461072418540918	-1.13984094567235	0.254352571644266	0.59380912140532
ergosterol_001_014_UMI_13	230.083211922223	-0.006301775304966	0.00402538457466661	-1.56550888196513	0.11746363642452	0.421641784178236
ergosterol_001_014_UMI_14	257.860576617227	-0.00162397693060655	0.00383383692397321	-0.42359050810214	0.671864478888463	0.873606642821366
ergosterol_001_017_UMI_1	29.5982521455725	0.0145826310085317	0.0116643680197371	1.25018612100173	0.211231565580956	0.547532868000331
ergosterol_001_018_UMI_1	115.528489858459	0.00475119648028483	0.00594033323534725	0.799819857245279	0.423815176355978	0.733328728091191
ergosterol_001_018_UMI_2	89.5144750233766	-0.000530981732552558	0.00659472505040678	-0.0805161289506384	0.935826768833783	0.980722235840174
ergosterol_001_018_UMI_4	142.951352288095	-0.00502351682111314	0.00877769999547614	-0.57230445603087	0.567115731415411	0.819764369074357
ergosterol_001_018_UMI_6	98.875786376164	-0.0139367123205772	0.00642614999375724	-2.16874992555669	0.0301016747708572	0.218437134233168
ergosterol_001_018_UMI_13	136.518397658613	-0.079947109669006	0.00695753538903022	-11.490722676748	1.4687802536319e-30	8.02121879083434e-28
ergosterol_001_018_UMI_14	39.8610173782995	-0.000449102790634647	0.00944931328073427	-0.0475275585952156	0.962092766565835	0.989105052718339
ergosterol_001_019_UMI_1	1013.93487695462	-0.00165150485476398	0.00213965618540795	-0.771855247598621	0.440200165591909	0.74378701114568
ergosterol_001_019_UMI_2	1738.95707916572	0.000629282562320987	0.00147623861133109	0.42627428756492	0.669907991574826	0.873141585472978
ergosterol_001_019_UMI_4	1365.76813836825	0.000146664908212501	0.00184864545836988	0.0793364176719041	0.93676504046597	0.981165513575283
ergosterol_001_019_UMI_6	1518.49967753841	0.000933909352795517	0.00164856205408437	0.566499362569775	0.571054366139128	0.822294195749833
ergosterol_001_019_UMI_13	794.979159120962	-0.00353524949429524	0.00247639869892506	-1.42757686628967	0.153413686127209	0.475105184159993
ergosterol_001_019_UMI_14	1127.18764956349	-0.00247306005525009	0.00189651326640688	-1.3040035622506	0.192232367801876	0.52505422665977
ergosterol_001_020_UMI_1	241.11434112594	-0.0136445356374782	0.00438576710498833	-3.11109443589903	0.00186395319224303	0.043289916544998
ergosterol_001_020_UMI_2	391.310450789337	0.0020019783971424	0.0035553081973449	0.563095598473707	0.573369788527192	0.824138226643762
ergosterol_001_020_UMI_4	298.649082243092	-0.00204674314752105	0.00376030287398621	-0.544302737335448	0.5862331635802	0.831867905617813
