baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gxe_084_001_UMI_6	31.186611918903	-0.00622259521011036	0.0120655799002818	-0.515731134478257	0.60604220617137	0.696159191242438
gxe_084_002_UMI_1	230.942536811447	0.0612258700808654	0.00932558253696087	6.56536681094223	5.19049295589507e-11	5.03200462136393e-10
gxe_084_002_UMI_2	162.023976396128	-0.00275885915432743	0.00532988586500596	-0.51762068160616	0.604722949135109	0.695020946064785
gxe_084_002_UMI_4	219.165833805982	-0.00177565746006474	0.00519312645883897	-0.341924556264653	0.732407668996625	0.801583712190377
gxe_084_002_UMI_6	177.737862752621	-0.0131659075965095	0.00490973550789431	-2.68159202778647	0.00732727576740956	0.0182570928479697
gxe_084_002_UMI_13	90.8833275721266	0.0260380259067386	0.00926591836326771	2.81008583131485	0.00495282895405091	0.0130554021827411
gxe_084_002_UMI_14	126.50870107713	-0.00359645281271939	0.00621133527379896	-0.579014439598868	0.562579430084463	0.65984103824092
gxe_084_003_UMI_1	280.881941967614	-0.00475322147654634	0.00753887559797998	-0.630494748821688	0.52837093737638	0.628498534112476
gxe_084_003_UMI_2	297.561639991004	0.0263141382807754	0.00800659211004567	3.28655911517707	0.00101419484079663	0.00327909228057973
gxe_084_003_UMI_4	436.869090560119	0.0298354381978441	0.00440533828579666	6.77256461644209	1.26519265861233e-11	1.27523387018862e-10
gxe_084_003_UMI_6	459.572073525241	0.0271722925105563	0.00440350414378534	6.17060677662913	6.80284157792633e-10	6.01644067128582e-09
gxe_084_003_UMI_13	99.5155029327943	-0.00283721992847241	0.00780600627173715	-0.363466262990974	0.716256610400848	0.788733109519706
gxe_084_003_UMI_14	364.617415527332	0.0418758923575939	0.00537136102759723	7.7961418237281	6.38286474835558e-15	7.70554964868022e-14
gxe_084_004_UMI_13	151.174990768404	0.142398055912648	0.041223105467507	3.45432626430558	0.000551669534457655	0.00192003373187509
gxe_084_006_UMI_6	29.6879194221322	0.0185956107805719	0.0159808272723391	1.16362003441203	0.244578028691429	0.34182248975252
gxe_084_006_UMI_13	44.0948066635138	0.0219481262940342	0.0138282302912327	1.5871970477632	0.112468023208286	0.183285499133227
gxe_084_007_UMI_1	887.236639381945	-0.0108264558238541	0.00411325139335289	-2.6320919361627	0.00848608959516841	0.0207655756953061
gxe_084_007_UMI_2	719.507449208314	-0.0126997796342555	0.0061849836781549	-2.05332468040467	0.0400410987736413	0.0776843804499305
gxe_084_007_UMI_4	1119.72016698134	-0.00807360954798812	0.00566035386698466	-1.42634360637404	0.153769183278268	0.236167448014754
gxe_084_007_UMI_6	905.993081737415	-0.00847694886148049	0.00602610965837276	-1.40670338610624	0.15951536125894	0.243023642992867
gxe_084_007_UMI_13	344.889003063694	-0.0281170125547521	0.00615850687815744	-4.56555673494099	4.98170436168568e-06	2.76036847266178e-05
gxe_084_007_UMI_14	512.452366429978	-0.0115603038587582	0.00601568661368215	-1.92169316673933	0.0546443775863625	0.101090108572004
gxe_084_008_UMI_1	193.347450748379	0.0202985311242693	0.00653305539236867	3.10705020930638	0.00188964301238894	0.00567473782391571
