baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gxe_084_007_UMI_1	1085.3348870798	-0.00285536562065357	0.00210043526412149	-1.35941615027484	0.174014756256441	0.408073457086104
gxe_084_007_UMI_2	988.763844528929	0.00362328632128844	0.00212336090215201	1.70639212468133	0.087935095900589	0.27406499293279
gxe_084_007_UMI_4	1384.38310427928	-0.0026466156637496	0.00166526759944327	-1.58930352373061	0.111991883595053	0.317135193156234
gxe_084_007_UMI_6	1084.10597822013	0.00141897405490803	0.00182891880909597	0.775854044395453	0.437835169454773	0.684076323515273
gxe_084_007_UMI_13	441.770855246576	-0.00556885250339942	0.00296202655715492	-1.88008189526444	0.0600969175108487	0.217773193000699
gxe_084_007_UMI_14	660.446610460463	0.00325508352987642	0.0023288003621906	1.39775121248028	0.162187789574123	0.391344038235676
gxe_084_008_UMI_1	171.553035204084	-0.0105245107401982	0.00534635794273976	-1.96853836815963	0.0490061259884926	0.191477388071561
gxe_084_008_UMI_2	197.434756644248	-0.00973288780307759	0.00520841641343012	-1.86868465009459	0.0616667008325857	0.221110447822638
gxe_084_008_UMI_4	264.278760875467	0.00424505533177106	0.00366513706369387	1.15822553372471	0.246772010909749	0.497429268174471
gxe_084_008_UMI_6	205.220373822734	0.00387467002492016	0.00439688609168879	0.881230476323746	0.378193087077409	0.633906027334853
gxe_084_008_UMI_13	163.040807307004	0.00346242389899925	0.00565938154366906	0.61180252157986	0.54066842120236	0.758072150303088
gxe_084_008_UMI_14	91.9311247568881	0.00159516715220913	0.00656962524518866	0.242809459090132	0.808153007532938	0.912465648537324
gxe_084_009_UMI_1	5576.53140580172	-0.00203515936271379	0.00101949437584629	-1.99624383511129	0.0459073881976018	0.184021551361354
gxe_084_009_UMI_2	8829.36722285384	-0.00118461952469005	0.000705370196981523	-1.67942951057383	0.0930683659414284	0.283357753768506
gxe_084_009_UMI_4	8487.62584692757	0.00218720283025668	0.000792648230917626	2.7593612714238	0.00579144708516867	0.0438409745275169
gxe_084_009_UMI_6	6537.33378847062	0.00379230050574164	0.000896611540031873	4.22959145228805	2.34116092111594e-05	0.000542490213439571
gxe_084_009_UMI_13	3154.71883650829	0.00102888883891169	0.00127833026063968	0.804869344481318	0.42089508021616	0.670796572581395
gxe_084_009_UMI_14	3424.64845483503	-0.000817449918309626	0.00127183233335661	-0.642734027803977	0.520396697233269	0.744588231012331
gxe_084_010_UMI_1	1819.83873957278	-0.00241982765391349	0.00145299514605215	-1.66540656415011	0.0958316707087791	0.288245473714707
gxe_084_010_UMI_2	2741.81831821609	-0.00028920754645804	0.00122715091639229	-0.235673984833328	0.813685658414047	0.915775681086668
gxe_084_010_UMI_4	2846.43576594749	0.00836332269697461	0.00119905451995968	6.97493112928328	3.06020691336151e-12	1.99938776427098e-10
gxe_084_010_UMI_6	2096.80007751137	-0.00254031256566406	0.00127481681745942	-1.99268830695743	0.0462955885813896	0.184643355968884
gxe_084_010_UMI_13	1048.19957758899	-0.00550394325181417	0.00180822857732443	-3.04383158237558	0.00233585867801818	0.0226526463227853
gxe_084_010_UMI_14	1679.98278233189	-0.000508430186206402	0.00146896128639283	-0.346115442875216	0.729255958137693	0.87118017728414
gxe_084_011_UMI_1	368.426190669585	-0.00381171275688497	0.00306466321687406	-1.24376236054182	0.213587037059347	0.456991170615669
gxe_084_011_UMI_2	331.12689000931	-0.0109398341908836	0.00336663172254019	-3.2494894281544	0.00115612375431909	0.0130955036514696
gxe_084_011_UMI_4	413.680207781298	-0.00241283107776218	0.00301910785550155	-0.799186777433412	0.424182117829779	0.672483845339893
gxe_084_011_UMI_6	386.961088805758	0.00448637214117917	0.00300426935046464	1.49333219422729	0.135350252312996	0.354016600921837
gxe_084_011_UMI_13	211.405485969274	-0.00421297795980719	0.00455666761928456	-0.924574340682034	0.355187365300088	0.612516987099131
gxe_084_011_UMI_14	186.082563667213	0.00780657995740027	0.0046531964065114	1.67768116266836	0.0934093587666986	0.283924130064246
gxe_084_012_UMI_1	852.468870620998	0.00555752186572375	0.00228959952255976	2.42728993038506	0.0152120936499051	0.0883249138857295
gxe_084_012_UMI_2	921.79517433253	0.00686155343446182	0.00209736312380237	3.27151429172756	0.00106973181608998	0.0124393126320555
gxe_084_012_UMI_4	1398.11701466502	-0.00029511662186857	0.00162866622008432	-0.181201413911128	0.85620948483302	0.936848689594141
gxe_084_012_UMI_6	1012.50308583121	0.00357550897773232	0.00197445034855805	1.81088827092742	0.0701581485510234	0.240144351305488
gxe_084_012_UMI_13	509.07000858154	-0.00147951516070163	0.00317665354660603	-0.46574646526448	0.641396988737787	0.823911273608254
gxe_084_012_UMI_14	718.089838506672	0.000189216909100256	0.00242786086277224	0.0779356477966367	0.93787924279583	0.975194372636353
gxe_084_013_UMI_1	196.958077675341	-0.00344104716275351	0.00428707615311247	-0.802655945417547	0.422173622709743	0.671370211038302
gxe_084_013_UMI_2	201.927754434934	-0.00475271592381463	0.00468956236274079	-1.01346683468283	0.310837229804476	0.568106282190255
gxe_084_013_UMI_4	194.874100844917	-0.00798208992365274	0.00412318269139476	-1.93590498434902	0.0528793391847709	0.201456454513667
gxe_084_013_UMI_6	292.070554484619	0.0003417875622523	0.00376294231887361	0.0908298701625089	0.927627775188069	0.970891502143466
